CustomerID,LastName,FirstName,BirthDate,Gender,ParticipantType,RegionID,MaritalStatus
374565,Amanda,Henry,1979-06-19,FEMALE,INDIVIDUAL,827,Divorced
374658,Kevin,Carter,1949-09-29,MALE,INDIVIDUAL,431,Divorced
374723,Melissa,Bradley,1951-07-07,FEMALE,INDIVIDUAL,112,Married
374878,Brandon,Walker,1987-08-20,MALE,INDIVIDUAL,215,Married
375071,Patrick,Hudson,1963-04-04,MALE,INDIVIDUAL,682,Single
375386,Walter,Ward,1957-11-22,MALE,INDIVIDUAL,264,Single
375479,Andrew,Lynch,1987-06-12,MALE,INDIVIDUAL,244,Married
375832,Craig,Clark,1952-03-03,MALE,INDIVIDUAL,89,Single
376276,Philip,Armstrong,1972-10-20,MALE,INDIVIDUAL,389,Single
376539,Beverly,Morrison,1973-12-05,FEMALE,INDIVIDUAL,660,Single
376552,Christina,Sanders,1982-11-06,FEMALE,INDIVIDUAL,511,Married
376611,Norma,Jones,1958-11-07,FEMALE,INDIVIDUAL,386,Married
376736,Gerald,Griffin,1977-09-27,MALE,INDIVIDUAL,419,Married
377050,Karen,Kennedy,1974-03-31,FEMALE,INDIVIDUAL,680,Single
377122,Shawn,Lane,1973-08-18,MALE,INDIVIDUAL,213,Single
377330,Henry,Fields,1955-07-06,MALE,INDIVIDUAL,119,Single
377348,Bruce,Stewart,1973-10-11,MALE,INDIVIDUAL,736,Single
377651,Anne,Richards,1962-09-26,FEMALE,INDIVIDUAL,475,Single
377951,Amanda,Wagner,2007-02-08,FEMALE,INDIVIDUAL,733,Married
378005,Cynthia,Wood,1959-08-16,FEMALE,INDIVIDUAL,969,Single
378667,Aaron,Edwards,1971-03-12,MALE,INDIVIDUAL,303,Single
378844,Eugene,James,1975-05-26,MALE,INDIVIDUAL,21,Single
378934,Ryan,Perry,1968-02-29,MALE,INDIVIDUAL,573,Married
379119,Dennis,Watkins,1962-06-22,MALE,INDIVIDUAL,982,Married
379138,Mark,Stevens,1961-09-03,MALE,INDIVIDUAL,961,Single
379261,Justin,Thomas,2004-05-29,MALE,INDIVIDUAL,76,Married
379672,Joseph,Fernandez,2009-05-02,MALE,INDIVIDUAL,542,Married
379689,Jane,Alvarez,2012-08-04,FEMALE,INDIVIDUAL,400,Married
380000,Louis,Schmidt,1978-11-20,MALE,INDIVIDUAL,929,Married
380144,Robin,Bradley,1982-05-21,FEMALE,INDIVIDUAL,135,Married
380271,Raymond,Bell,1964-07-10,MALE,INDIVIDUAL,809,Single
380667,Harold,Wilson,1972-10-01,MALE,INDIVIDUAL,712,Divorced
380774,Wanda,Burke,1978-01-16,FEMALE,INDIVIDUAL,569,Single
380905,Norma,Mendoza,1959-01-31,FEMALE,INDIVIDUAL,291,Single
380984,Rachel,Ward,2012-06-02,FEMALE,INDIVIDUAL,226,Married
381417,Jennifer,Gonzalez,1980-01-22,FEMALE,INDIVIDUAL,571,Divorced
381427,Gregory,Ramirez,1968-12-23,MALE,INDIVIDUAL,320,Married
381570,Jack,Freeman,1973-06-09,MALE,INDIVIDUAL,754,Single
381620,Laura,Holmes,1963-07-23,FEMALE,INDIVIDUAL,769,Divorced
381668,Philip,Jacobs,1967-10-27,MALE,INDIVIDUAL,127,Married
382006,Kimberly,Lane,2008-09-09,FEMALE,INDIVIDUAL,391,Single
382067,Kenneth,Ellis,1972-08-18,MALE,INDIVIDUAL,662,Single
382182,Kenneth,Harper,1962-01-29,MALE,INDIVIDUAL,50,Single
382212,Arthur,Woods,1975-12-29,MALE,INDIVIDUAL,91,Single
382308,Katherine,Gardner,1984-05-28,FEMALE,INDIVIDUAL,70,Married
382517,Nicholas,Rogers,1967-10-12,MALE,INDIVIDUAL,820,Single
382532,Sarah,Torres,1972-06-13,FEMALE,INDIVIDUAL,862,Married
382664,Rebecca,Spencer,1972-04-21,FEMALE,INDIVIDUAL,677,Single
382747,Brenda,Hudson,1977-03-09,FEMALE,INDIVIDUAL,560,Married
382765,Alan,Ramos,2011-02-18,MALE,INDIVIDUAL,731,Single
382989,Betty,Johnson,1963-02-27,FEMALE,INDIVIDUAL,126,Married
383199,Chris,Gonzales,1958-04-21,MALE,INDIVIDUAL,609,Married
383206,Evelyn,Baker,1993-01-20,FEMALE,INDIVIDUAL,239,Married
383443,Peter,Wheeler,1985-09-05,MALE,INDIVIDUAL,346,Single
383810,David,Powell,1967-02-20,MALE,INDIVIDUAL,474,Married
384333,Gary,Morris,1965-08-12,MALE,INDIVIDUAL,768,Single
384341,Alice,Morris,2002-02-08,FEMALE,INDIVIDUAL,176,Married
384346,Joan,Hall,1998-09-13,FEMALE,INDIVIDUAL,471,Single
384512,Judith,Simpson,2001-10-20,FEMALE,INDIVIDUAL,450,Married
384565,Benjamin,Simpson,1967-11-04,MALE,INDIVIDUAL,768,Married
384589,Paula,Morris,1974-01-03,FEMALE,INDIVIDUAL,340,Married
384920,Timothy,Bradley,1974-01-02,MALE,INDIVIDUAL,299,Married
385198,Victor,Washington,1961-03-21,MALE,INDIVIDUAL,569,Divorced
385446,Scott,Mccoy,1976-08-22,MALE,INDIVIDUAL,867,Married
385469,Andrew,Allen,2005-01-17,MALE,INDIVIDUAL,559,Married
385613,Gregory,Green,1978-10-26,MALE,INDIVIDUAL,908,Married
385877,Sandra,Murphy,1954-12-25,FEMALE,INDIVIDUAL,880,Single
386013,Stephanie,Cook,1962-12-12,FEMALE,INDIVIDUAL,560,Married
386562,Larry,Lawson,2012-10-25,MALE,INDIVIDUAL,37,Married
386570,Joshua,Stone,1967-02-12,MALE,INDIVIDUAL,819,Single
386585,Craig,Miller,1946-09-08,MALE,INDIVIDUAL,921,Divorced
386760,Robin,Gutierrez,1964-08-31,FEMALE,INDIVIDUAL,787,Married
386818,Joseph,Ferguson,1995-04-08,MALE,INDIVIDUAL,412,Single
386931,Randy,Cruz,1948-04-03,MALE,INDIVIDUAL,988,Single
387579,Janet,Ruiz,1972-07-22,FEMALE,INDIVIDUAL,747,Single
388006,Willie,Payne,1980-04-27,MALE,INDIVIDUAL,810,Married
388036,Acella Corp,,,,COMPANY,255,
388230,Donna,Phillips,1976-08-15,FEMALE,INDIVIDUAL,622,Single
388289,Christopher,Jacobs,1962-07-24,MALE,INDIVIDUAL,609,Married
388357,Antonio,Porter,1974-12-08,MALE,INDIVIDUAL,626,Married
388405,Ann,Thompson,1982-12-06,FEMALE,INDIVIDUAL,679,Divorced
388463,Philip,Bennett,1974-09-09,MALE,INDIVIDUAL,781,Single
388514,Raymond,Johnson,2009-12-21,MALE,INDIVIDUAL,385,Married
388517,Henry,Sims,1982-11-27,MALE,INDIVIDUAL,306,Married
388520,Craig,Fisher,2012-03-10,MALE,INDIVIDUAL,551,Married
388548,Laura,Hanson,1979-11-06,FEMALE,INDIVIDUAL,651,Married
388752,Wakefern ,,,,COMPANY,25,
388753,Tal Ltd,,,,COMPANY,49,
388875,Lillian,Mitchell,1979-09-25,FEMALE,INDIVIDUAL,745,Married
389298,Kathleen,Rogers,1975-05-14,FEMALE,INDIVIDUAL,120,Married
389543,Cheryl,Fowler,1974-05-03,FEMALE,INDIVIDUAL,978,Single
389900,Jeffrey,Martinez,1974-04-05,MALE,INDIVIDUAL,230,Married
389952,Carlos,Rivera,2011-08-13,MALE,INDIVIDUAL,635,Married
390079,Mary,Mitchell,2012-08-30,FEMALE,INDIVIDUAL,643,Married
390159,Susan,Palmer,1990-01-29,FEMALE,INDIVIDUAL,331,Single
390186,Paul,Hicks,2012-12-01,MALE,INDIVIDUAL,34,Married
390280,Douglas,Ryan,1964-01-19,MALE,INDIVIDUAL,185,Single
390465,Christopher,Bradley,1990-01-21,MALE,INDIVIDUAL,151,Married
390469,Robin,Bell,1988-11-03,FEMALE,INDIVIDUAL,935,Married
390470,Clarence,Harris,2000-01-17,MALE,INDIVIDUAL,670,Single
390473,Nicholas,Rose,1966-04-29,MALE,INDIVIDUAL,782,Married
390517,Andrea,Mcdonald,1976-07-25,FEMALE,INDIVIDUAL,63,Married
390588,Sean,Mitchell,1969-03-12,MALE,INDIVIDUAL,600,Married
390685,Judy,Thomas,1970-10-17,FEMALE,INDIVIDUAL,46,Married
390964,George,Pierce,1980-10-18,MALE,INDIVIDUAL,128,Married
390966,Johnny,Washington,1978-07-07,MALE,INDIVIDUAL,310,Single
391130,Mildred,Brooks,1969-09-22,FEMALE,INDIVIDUAL,477,Single
391828,Albert,Campbell,1981-06-27,MALE,INDIVIDUAL,422,Single
391944,Kevin,Shaw,2012-09-16,MALE,INDIVIDUAL,288,Married
391949,William,Thomas,2010-09-01,MALE,INDIVIDUAL,518,Single
392325,Louis,Lewis,1970-06-16,MALE,INDIVIDUAL,33,Married
392342,Stephanie,Morris,1993-02-15,FEMALE,INDIVIDUAL,710,Single
392345,Sara,Bell,1962-08-05,FEMALE,INDIVIDUAL,344,Married
392635,Jack,Ortiz,1968-11-19,MALE,INDIVIDUAL,807,Single
392685,Chris,Marshall,1962-09-26,MALE,INDIVIDUAL,710,Married
393018,Robin,Young,1960-09-16,FEMALE,INDIVIDUAL,628,Married
393054,Marie,Boyd,1972-06-12,FEMALE,INDIVIDUAL,662,Married
393081,Nancy,Fernandez,1986-11-20,FEMALE,INDIVIDUAL,575,Single
393326,Thomas,Carr,1964-02-09,MALE,INDIVIDUAL,728,Single
393687,Jason,Daniels,1974-08-04,MALE,INDIVIDUAL,190,Single
394110,Tammy,Wheeler,1967-12-06,FEMALE,INDIVIDUAL,732,Married
394362,Heather,Alvarez,1996-11-23,FEMALE,INDIVIDUAL,758,Married
394366,Earl,Phillips,1968-12-09,MALE,INDIVIDUAL,208,Single
394483,Cynthia,Henry,1991-12-12,FEMALE,INDIVIDUAL,624,Married
394674,Jennifer,Weaver,1987-10-28,FEMALE,INDIVIDUAL,878,Divorced
394749,Catherine,Scott,1975-11-13,FEMALE,INDIVIDUAL,495,Divorced
394829,Joyce,Carroll,1991-06-13,FEMALE,INDIVIDUAL,698,Divorced
394988,Kevin,Gray,1975-10-02,MALE,INDIVIDUAL,159,Single
395020,Gloria,Reynolds,1974-01-08,FEMALE,INDIVIDUAL,381,Single
395222,Patrick,Wells,1969-08-29,MALE,INDIVIDUAL,723,Divorced
395334,Lois,Moreno,1980-12-21,FEMALE,INDIVIDUAL,141,Married
395383,David,Turner,1959-09-10,MALE,INDIVIDUAL,454,Married
395388,Roger,Mills,1989-12-11,MALE,INDIVIDUAL,908,Married
395524,Judy,Mason,1970-09-24,FEMALE,INDIVIDUAL,399,Single
395716,Thomas,Edwards,1957-12-06,MALE,INDIVIDUAL,797,Divorced
395912,Wayne,Ruiz,1967-02-26,MALE,INDIVIDUAL,790,Married
396095,Linda,Hall,2003-10-23,FEMALE,INDIVIDUAL,202,Married
396097,John,Ellis,1963-10-26,MALE,INDIVIDUAL,523,Single
396186,Roger,Wright,1960-02-03,MALE,INDIVIDUAL,144,Single
396191,Edward,Gray,1972-10-09,MALE,INDIVIDUAL,35,Married
396253,Joan,Nguyen,1965-07-25,FEMALE,INDIVIDUAL,488,Divorced
396574,Jennifer,Meyer,1975-01-25,FEMALE,INDIVIDUAL,234,Married
396721,Chris,Simmons,1979-10-23,MALE,INDIVIDUAL,559,Married
396907,Northwind Ltd,,,,COMPANY,922,
397481,Ann,Gonzalez,1993-01-02,FEMALE,INDIVIDUAL,114,Single
397483,Jonathan,Hansen,1961-03-18,MALE,INDIVIDUAL,74,Married
397574,Judith,Lawrence,1960-10-10,FEMALE,INDIVIDUAL,327,Single
397577,Mildred,Knight,1982-02-13,FEMALE,INDIVIDUAL,568,Married
397628,Steven,Moore,1958-03-05,MALE,INDIVIDUAL,194,Married
397787,Anna,Smith,1966-09-01,FEMALE,INDIVIDUAL,864,Married
397807,Earl,Baker,1979-11-24,MALE,INDIVIDUAL,50,Married
398198,Judith,Vasquez,1972-07-08,FEMALE,INDIVIDUAL,833,Single
398546,Stephen,Greene,1977-09-17,MALE,INDIVIDUAL,266,Single
398601,Martin,Flores,1954-10-17,MALE,INDIVIDUAL,950,Married
398680,Michelle,Long,1960-06-18,FEMALE,INDIVIDUAL,533,Married
398932,Kevin,Chapman,1975-12-10,MALE,INDIVIDUAL,807,Married
398937,Wayne,Fowler,2011-11-08,MALE,INDIVIDUAL,663,Single
399208,Arthur,Moreno,1960-01-01,MALE,INDIVIDUAL,266,Single
399559,Gregory,Carpenter,1977-07-10,MALE,INDIVIDUAL,655,Married
399687,Patricia,Simpson,1970-07-23,FEMALE,INDIVIDUAL,69,Married
399770,Anna,Ward,1984-06-11,FEMALE,INDIVIDUAL,269,Married
399848,Joyce,Gomez,1978-11-19,FEMALE,INDIVIDUAL,200,Divorced
400115,Joseph,Collins,1980-03-07,MALE,INDIVIDUAL,837,Married
400188,Bonnie,Hernandez,1965-09-26,FEMALE,INDIVIDUAL,993,Married
400435,Martin,Carroll,1959-08-16,MALE,INDIVIDUAL,404,Married
400651,Kathryn,Jordan,1974-02-06,FEMALE,INDIVIDUAL,269,Divorced
401522,Denise,Stevens,2008-12-22,FEMALE,INDIVIDUAL,143,Divorced
401552,Wayne,Roberts,1975-02-02,MALE,INDIVIDUAL,803,Married
401912,Alice,Lopez,1973-12-24,FEMALE,INDIVIDUAL,398,Single
402010,Phyllis,Gonzalez,1968-04-23,FEMALE,INDIVIDUAL,191,Married
402076,Barbara,Rivera,1950-03-18,FEMALE,INDIVIDUAL,564,Married
402120,Timothy,Chapman,1954-05-25,MALE,INDIVIDUAL,9,Divorced
402232,David,Bryant,1958-03-16,MALE,INDIVIDUAL,121,Married
402350,Alan,Rivera,1971-01-31,MALE,INDIVIDUAL,818,Married
402394,Keith,Reynolds,1958-06-17,MALE,INDIVIDUAL,38,Single
402525,Donald,Martinez,1968-01-21,MALE,INDIVIDUAL,122,Married
402593,Lori,Palmer,1966-01-25,FEMALE,INDIVIDUAL,871,Married
402783,Clarence,Jenkins,2009-07-30,MALE,INDIVIDUAL,613,Single
402784,Edward,Hunter,1970-05-27,MALE,INDIVIDUAL,82,Single
402857,Slate Corp,,,,COMPANY,624,
402984,Lillian,Moreno,1965-05-18,FEMALE,INDIVIDUAL,587,Divorced
402994,Christine,Parker,1978-09-08,FEMALE,INDIVIDUAL,711,Single
403072,Eugene,Mccoy,1974-12-22,MALE,INDIVIDUAL,275,Single
403178,Jerry,Evans,1978-07-24,MALE,INDIVIDUAL,604,Married
403309,Stephen,Carr,2010-06-26,MALE,INDIVIDUAL,809,Married
403367,Emily,Hunt,1972-04-20,FEMALE,INDIVIDUAL,967,Single
403396,Aaron,Ray,1963-10-12,MALE,INDIVIDUAL,783,Married
403537,Sandra,Evans,1969-07-17,FEMALE,INDIVIDUAL,980,Married
403576,Bonnie,Rose,1980-12-05,FEMALE,INDIVIDUAL,520,Married
403643,Gerald,Fox,1973-02-10,MALE,INDIVIDUAL,522,Divorced
404296,Rose,Kelly,1980-07-29,FEMALE,INDIVIDUAL,369,Married
404424,Anthony,Ortiz,1966-03-26,MALE,INDIVIDUAL,19,Married
404654,Anne,Hill,1973-03-28,FEMALE,INDIVIDUAL,885,Married
404657,Carolyn,Oliver,2008-03-31,FEMALE,INDIVIDUAL,827,Single
404659,Howard,Hill,1975-07-14,MALE,INDIVIDUAL,357,Single
404699,Charles,Harrison,1984-05-16,MALE,INDIVIDUAL,59,Married
404702,Phyllis,Fernandez,1965-09-09,FEMALE,INDIVIDUAL,440,Single
404825,Charles,Franklin,1948-07-07,MALE,INDIVIDUAL,235,Married
404853,Theresa,Bishop,1985-07-29,FEMALE,INDIVIDUAL,492,Married
404931,Debra,Little,1976-10-30,FEMALE,INDIVIDUAL,124,Married
404940,Thomas,Gardner,1962-05-21,MALE,INDIVIDUAL,558,Single
404946,Mark,Jordan,2004-06-04,MALE,INDIVIDUAL,948,Married
404975,Janice,Stone,1966-01-14,FEMALE,INDIVIDUAL,557,Married
405060,James,Brown,1970-11-12,MALE,INDIVIDUAL,856,Divorced
405311,Joan,Larson,1972-08-26,FEMALE,INDIVIDUAL,218,Married
405385,Tammy,Dixon,1979-12-28,FEMALE,INDIVIDUAL,531,Married
405865,Karen,Bowman,1953-05-11,FEMALE,INDIVIDUAL,149,Divorced
405867,Margaret,Weaver,1976-05-20,FEMALE,INDIVIDUAL,308,Married
406035,Alan,Edwards,1955-01-01,MALE,INDIVIDUAL,327,Married
406210,Deborah,Ray,1975-02-10,FEMALE,INDIVIDUAL,742,Single
406415,Mark,Harris,2002-04-01,MALE,INDIVIDUAL,42,Married
406470,Janet,Richards,1961-11-01,FEMALE,INDIVIDUAL,867,Married
406493,Scott,Evans,1976-08-14,MALE,INDIVIDUAL,485,Married
406734,Mildred,Davis,1962-05-12,FEMALE,INDIVIDUAL,620,Married
406872,Teresa,Wright,1959-01-23,FEMALE,INDIVIDUAL,664,Single
406929,Scott,Ramirez,1973-11-30,MALE,INDIVIDUAL,577,Married
406935,Jimmy,Walker,2000-10-27,MALE,INDIVIDUAL,450,Married
407236,Gary,Freeman,1971-09-24,MALE,INDIVIDUAL,73,Single
407440,Irene,Scott,1966-03-03,FEMALE,INDIVIDUAL,574,Married
407493,Janice,Ward,1980-06-29,FEMALE,INDIVIDUAL,906,Married
407858,Jane,Campbell,1960-11-16,FEMALE,INDIVIDUAL,156,Divorced
408034,Barbara,Ruiz,1960-08-23,FEMALE,INDIVIDUAL,367,Married
408035,Mark,Campbell,1982-02-08,MALE,INDIVIDUAL,434,Single
408103,David,Lewis,1978-12-18,MALE,INDIVIDUAL,851,Married
408104,Daniel,Richardson,1979-06-09,MALE,INDIVIDUAL,502,Single
408118,Steve,Lopez,1954-01-07,MALE,INDIVIDUAL,523,Single
408128,Elizabeth,Wallace,1983-06-04,FEMALE,INDIVIDUAL,814,Divorced
408291,Frances,Palmer,1969-02-09,FEMALE,INDIVIDUAL,394,Married
408355,Melissa,Ellis,1980-05-17,FEMALE,INDIVIDUAL,322,Single
408399,Peter,Long,1974-05-11,MALE,INDIVIDUAL,496,Married
408996,Jesse,Gibson,1992-01-24,MALE,INDIVIDUAL,652,Married
409000,Jack,Lopez,1965-07-12,MALE,INDIVIDUAL,393,Married
409068,Douglas,Harrison,2006-07-24,MALE,INDIVIDUAL,233,Married
409077,Gloria,Turner,2008-03-18,FEMALE,INDIVIDUAL,252,Married
409160,Beverly,Elliott,1977-10-22,FEMALE,INDIVIDUAL,267,Single
409178,Jerry,Hunter,2011-09-07,MALE,INDIVIDUAL,484,Married
409197,Samuel,Hill,1979-05-07,MALE,INDIVIDUAL,602,Divorced
409284,Arthur,Young,1968-12-16,MALE,INDIVIDUAL,61,Married
409336,Daniel,Hart,1974-01-17,MALE,INDIVIDUAL,941,Single
409688,Ruth,Butler,1964-08-19,FEMALE,INDIVIDUAL,991,Married
409735,Jerry,Russell,1957-02-16,MALE,INDIVIDUAL,465,Married
409944,Gary,Henry,1946-04-08,MALE,INDIVIDUAL,560,Married
409953,Lillian,Holmes,1975-07-07,FEMALE,INDIVIDUAL,924,Single
409968,Samuel,Oliver,1975-03-11,MALE,INDIVIDUAL,732,Married
410154,Adam,Harper,1968-12-02,MALE,INDIVIDUAL,525,Single
410186,Emily,Baker,1998-01-01,FEMALE,INDIVIDUAL,461,Married
410646,Joseph,Alexander,1968-01-26,MALE,INDIVIDUAL,154,Divorced
411168,Frances,Gilbert,1991-06-17,FEMALE,INDIVIDUAL,801,Married
411184,Keith,Carroll,1963-09-14,MALE,INDIVIDUAL,451,Single
411316,Christine,Phillips,1988-03-22,FEMALE,INDIVIDUAL,132,Married
411481,Steven,Cox,1973-07-19,MALE,INDIVIDUAL,458,Married
411490,Steven,Shaw,1967-12-19,MALE,INDIVIDUAL,416,Married
411542,Terry,Davis,1958-05-03,MALE,INDIVIDUAL,544,Married
411624,Johnny,Powell,1974-07-22,MALE,INDIVIDUAL,340,Married
411693,Marie,Stephens,1990-07-15,FEMALE,INDIVIDUAL,525,Married
411764,Jacqueline,Alexander,1963-11-30,FEMALE,INDIVIDUAL,896,Divorced
411838,Ryan,Stewart,1968-02-02,MALE,INDIVIDUAL,846,Divorced
411880,Brian,Lawson,2010-09-14,MALE,INDIVIDUAL,326,Single
411896,Catherine,Spencer,1970-05-31,FEMALE,INDIVIDUAL,36,Single
411913,Margaret,Taylor,1997-05-19,FEMALE,INDIVIDUAL,51,Single
411971,Jeffrey,Bradley,1974-06-09,MALE,INDIVIDUAL,815,Married
412044,Steve,Hudson,1965-02-01,MALE,INDIVIDUAL,759,Single
412197,Jesse,Olson,1998-07-20,MALE,INDIVIDUAL,115,Married
412235,Irene,Alvarez,1976-07-01,FEMALE,INDIVIDUAL,184,Married
412249,Bonnie,Welch,1978-02-19,FEMALE,INDIVIDUAL,928,Married
412980,Samuel,Pierce,1975-01-08,MALE,INDIVIDUAL,197,Married
413406,Deborah,Richardson,2006-10-05,FEMALE,INDIVIDUAL,178,Single
413441,Denise,Ward,1969-08-04,FEMALE,INDIVIDUAL,160,Married
413443,Rachel,Cunningham,1977-04-08,FEMALE,INDIVIDUAL,493,Married
413616,Shawn,Russell,1974-05-20,MALE,INDIVIDUAL,464,Married
413730,Robin,Ray,1983-11-26,FEMALE,INDIVIDUAL,336,Married
413738,Mary,Hunt,1968-09-04,FEMALE,INDIVIDUAL,207,Single
414203,Steven,Price,1967-05-26,MALE,INDIVIDUAL,298,Single
414243,Julia,Lee,2009-08-07,FEMALE,INDIVIDUAL,598,Married
414281,Irene,Kennedy,1953-10-02,FEMALE,INDIVIDUAL,843,Married
414724,"Byotrol, Group",,,,COMPANY,952,
414911,Bonnie,Riley,1980-05-31,FEMALE,INDIVIDUAL,510,Single
415012,Ernest,Ford,1970-10-19,MALE,INDIVIDUAL,317,Married
415045,Helen,Ford,1963-01-01,FEMALE,INDIVIDUAL,240,Married
415162,Timothy,Burns,1977-04-07,MALE,INDIVIDUAL,396,Single
415342,Rachel,Barnes,1975-06-15,FEMALE,INDIVIDUAL,77,Married
415444,Marie,Carter,1966-02-12,FEMALE,INDIVIDUAL,934,Divorced
415451,Nicole,Hicks,1984-07-25,FEMALE,INDIVIDUAL,922,Single
415663,Michelle,Watson,2001-01-20,FEMALE,INDIVIDUAL,183,Single
415709,Thomas,Martin,1983-11-09,MALE,INDIVIDUAL,686,Married
415749,Roy,Kelly,1972-01-08,MALE,INDIVIDUAL,409,Married
416656,Phyllis,Jones,1969-03-12,FEMALE,INDIVIDUAL,931,Married
416740,Lori,Bowman,1946-10-24,FEMALE,INDIVIDUAL,539,Divorced
416805,Lois,Collins,1974-05-10,FEMALE,INDIVIDUAL,820,Single
417054,Shirley,Crawford,1981-02-28,FEMALE,INDIVIDUAL,617,Married
417160,Ralph,Burns,1971-06-07,MALE,INDIVIDUAL,890,Married
417498,Janice,Snyder,1967-02-15,FEMALE,INDIVIDUAL,492,Married
417724,Diane,Fisher,1975-06-20,FEMALE,INDIVIDUAL,519,Single
417864,Chris,Carroll,1979-03-24,MALE,INDIVIDUAL,182,Divorced
417962,Amy,Turner,1990-09-26,FEMALE,INDIVIDUAL,175,Single
418028,Deborah,Richards,2011-03-18,FEMALE,INDIVIDUAL,942,Divorced
418037,Russell,Henry,1967-05-23,MALE,INDIVIDUAL,38,Single
418160,Denise,Snyder,1973-06-30,FEMALE,INDIVIDUAL,612,Married
418336,Ruth,Cooper,1972-02-17,FEMALE,INDIVIDUAL,97,Married
418361,Linda,Adams,1983-07-03,FEMALE,INDIVIDUAL,878,Single
418996,Rachel,Powell,1972-07-30,FEMALE,INDIVIDUAL,770,Single
419079,Carolyn,Welch,1970-07-15,FEMALE,INDIVIDUAL,537,Married
419240,Deborah,Simmons,2006-12-15,FEMALE,INDIVIDUAL,359,Married
419258,Amy,Duncan,1974-01-26,FEMALE,INDIVIDUAL,230,Divorced
419289,Douglas,Robertson,1964-05-19,MALE,INDIVIDUAL,507,Married
419298,Paul,Gonzales,1981-03-07,MALE,INDIVIDUAL,418,Single
419777,Kenneth,Barnes,1967-07-09,MALE,INDIVIDUAL,391,Single
419955,Jason,Sims,1971-08-30,MALE,INDIVIDUAL,299,Divorced
420009,Larry,Hanson,1977-04-14,MALE,INDIVIDUAL,290,Married
420061,Randy,Hart,1973-08-23,MALE,INDIVIDUAL,617,Single
420903,Heather,Pierce,1977-03-04,FEMALE,INDIVIDUAL,554,Single
420971,Stephanie,Wells,1980-07-09,FEMALE,INDIVIDUAL,956,Divorced
421010,Craig,Tucker,1971-11-06,MALE,INDIVIDUAL,409,Single
421252,Pamela,Black,1983-06-10,FEMALE,INDIVIDUAL,44,Single
421508,Billy,Young,1969-01-31,MALE,INDIVIDUAL,642,Married
421810,Diana,Murray,1977-02-23,FEMALE,INDIVIDUAL,590,Single
421814,Kathryn,Walker,1978-06-21,FEMALE,INDIVIDUAL,487,Married
421856,Michael,Armstrong,1971-07-27,MALE,INDIVIDUAL,309,Married
421944,Willie,Dixon,2003-01-16,MALE,INDIVIDUAL,638,Married
421980,Barbara,Campbell,1987-12-13,FEMALE,INDIVIDUAL,354,Married
421988,Peter,Palmer,1972-03-25,MALE,INDIVIDUAL,357,Married
421992,Gregory,Greene,2009-01-11,MALE,INDIVIDUAL,15,Single
422081,Irene,Murphy,1979-08-29,FEMALE,INDIVIDUAL,526,Divorced
422107,Michelle,Owens,1960-03-14,FEMALE,INDIVIDUAL,379,Single
422206,Judith,Crawford,1982-09-09,FEMALE,INDIVIDUAL,645,Married
422542,Diane,Moreno,1960-05-24,FEMALE,INDIVIDUAL,558,Married
422544,Randy,Hamilton,1983-12-05,MALE,INDIVIDUAL,808,Married
422592,Martin,Jenkins,1970-06-18,MALE,INDIVIDUAL,562,Married
422615,Harold,Wagner,1958-01-11,MALE,INDIVIDUAL,556,Married
422639,Roy,Reyes,2003-01-16,MALE,INDIVIDUAL,753,Single
422642,Mark,Price,1958-05-27,MALE,INDIVIDUAL,802,Single
422657,Heather,Howard,2008-03-12,FEMALE,INDIVIDUAL,118,Single
422978,Fred,Perry,1953-04-01,MALE,INDIVIDUAL,169,Married
423001,Raymond,Burke,1961-08-17,MALE,INDIVIDUAL,230,Married
423119,Larry,Chavez,1952-04-06,MALE,INDIVIDUAL,523,Single
423353,Howard,Daniels,1952-10-25,MALE,INDIVIDUAL,396,Divorced
423436,Mark,Hughes,1982-08-13,MALE,INDIVIDUAL,949,Married
423566,Robin,Sims,1983-03-11,FEMALE,INDIVIDUAL,250,Single
423567,Patricia,Fuller,1980-06-24,FEMALE,INDIVIDUAL,377,Divorced
423638,Gregory,Harris,1969-11-10,MALE,INDIVIDUAL,445,Married
423914,Gary,Morales,1968-03-02,MALE,INDIVIDUAL,412,Single
425638,Julie,Hill,1984-12-17,FEMALE,INDIVIDUAL,598,Married
425696,Rachel,Boyd,1976-08-02,FEMALE,INDIVIDUAL,545,Single
425760,Julia,West,1963-09-04,FEMALE,INDIVIDUAL,551,Married
425843,Bobby,Collins,1965-01-12,MALE,INDIVIDUAL,364,Married
425939,Angela,Austin,1960-02-13,FEMALE,INDIVIDUAL,933,Married
425942,Julie,Wells,1964-01-30,FEMALE,INDIVIDUAL,765,Single
426250,Irene,Cox,2008-10-10,FEMALE,INDIVIDUAL,753,Single
426338,Elizabeth,Hicks,1988-09-19,FEMALE,INDIVIDUAL,41,Single
426466,Jeffrey,Moreno,1973-02-28,MALE,INDIVIDUAL,395,Married
426471,Fred,West,2005-08-08,MALE,INDIVIDUAL,335,Married
426481,Jeremy,Black,2008-07-11,MALE,INDIVIDUAL,350,Single
426553,Sarah,Vasquez,1970-06-06,FEMALE,INDIVIDUAL,383,Divorced
426699,Antonio,Reid,1979-07-16,MALE,INDIVIDUAL,983,Married
426701,Albert,Ellis,1982-04-14,MALE,INDIVIDUAL,469,Married
426740,Ronald,Gardner,1967-01-25,MALE,INDIVIDUAL,533,Single
